Nr.,ZSK1,ZSK2,ZSK3,Vola4,Vola5,Vola6,Verlust7,Verlust8,MR9,MR10,MR11,MR12,MR13,MR14,MR15,MR16,MR17,MR18,MR19,MR20,EM,SCR,Quote
36,0.3579065203666687,0.8419719934463501,0.8569996953010559,0.8477442264556885,0.45552772283554077,0.8296259641647339,0.30248504877090454,0.5359463691711426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,989295540.1687038,842432580.1447856,1.174332004109667
37,0.9446222186088562,0.6286998987197876,0.8561909794807434,0.772045373916626,0.9169992804527283,0.7420862913131714,0.674479067325592,0.09183931350708008,0.8000000000000004,0.2500000000000003,0.8999999999999999,0.20000000000000007,0.6666666666666666,0.0,0.15,0.912,0.07999999999999999,0.24,1,0.6,917046174.712906,360285849.88019115,2.545329423894552
38,0.006557643413543701,0.6147686243057251,0.3823598027229309,0.7404139041900635,0.37126868963241577,0.3011530637741089,0.23165374994277954,0.7171902656555176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,441232348.20919544,1516747918.8853786,0.29090684266997147
39,0.0345727801322937,0.2182232141494751,0.5094960331916809,0.5465052127838135,0.39049476385116577,0.9309748411178589,0.27968841791152954,0.7605862617492676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,-327413623.3618473,1244594146.269757,-0.2630685869310546
40,0.7579614520072937,0.7980571985244751,0.5199940800666809,0.2650110721588135,0.9849771857261658,0.8975275754928589,0.13003021478652954,0.9595608711242676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1158069016.0961545,404039504.00696063,2.866227199596314
41,0.8397943377494812,0.0994335412979126,0.9752400517463684,0.821148157119751,0.5509409308433533,0.4965113401412964,0.44245392084121704,0.6941647529602051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1125968286.841198,418047997.98093385,2.6933947591648333
42,0.2465173602104187,0.1136394739151001,0.2294972538948059,0.16775155067443848,0.18300575017929077,0.5846918821334839,0.22478729486465454,0.20653963088989258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1157774439.1192055,830454030.4879643,1.3941463303380102
43,0.9671899676322937,0.4203716516494751,0.9030507206916809,0.3658411502838135,0.9324869513511658,0.3049982786178589,0.15761810541152954,0.12679719924926758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,858352550.9519894,390649659.29242903,2.1972438232934732
44,0.8863641619682312,0.6472240686416626,0.2693684697151184,0.12626290321350098,0.07309669256210327,0.6175440549850464,0.01685577630996704,0.15845918655395508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1068226446.3857042,431393120.20008045,2.476225040144961
45,0.9874688982963562,0.3751598596572876,0.9918110966682434,0.24018502235412598,0.8875803351402283,0.7053431272506714,0.15970855951309204,0.5111508369445801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,726598168.7186978,338431671.05668765,2.146956774021873
46,0.9400903582572937,0.7516704797744751,0.1591542363166809,0.8475306034088135,0.7374185919761658,0.1402033567428589,0.9020028710365295,0.14364290237426758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,966978706.3049632,389766920.33397037,2.48091527489406
47,0.8459436297416687,0.1278606653213501,0.7493336796760559,0.9207422733306885,0.9865335822105408,0.9866083860397339,0.5815377831459045,0.4487881660461426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,859389414.0760205,464635247.0904258,1.8496001314096795
48,0.8707849383354187,0.4908367395401001,0.3479054570198059,0.06252694129943848,0.7486795783042908,0.1376703977584839,0.8158517479896545,0.6833462715148926,0.0,0.0,0.6000000000000006,0.5000000000000001,1.0,0.5555555555555555,0.35,0.9145,0.5266666666666667,0.54,0,0.8,1345504304.4280927,486039663.82549953,2.7683014465073836
49,0.2468835711479187,0.4875408411026001,0.9827931523323059,0.2828638553619385,0.7126688361167908,0.3707026243209839,0.7417550683021545,0.030636310577392578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1578572210.277696,667809958.8509022,2.3638045365390155
50,0.5955621600151062,0.2383800745010376,0.3396504521369934,0.384166955947876,0.8931345343589783,0.3761805295944214,0.08469635248184204,0.9236874580383301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1395897366.8091543,472843669.567967,2.9521329281717423
51,0.6147729754447937,0.6026226282119751,0.9812977910041809,0.2560999393463135,0.8867105841636658,0.5673273801803589,0.9956308007240295,0.7377591133117676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1431817802.4735277,419315816.5636515,3.414652502754281
52,0.0289728045463562,0.7506481409072876,0.3653462529182434,0.619579553604126,0.24939674139022827,0.11989390850067139,0.41605621576309204,0.24210786819458008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1194402686.04438,1149321838.781097,1.0392238672773269
53,0.7530633807182312,0.5471264123916626,0.06966143846511841,0.22538399696350098,0.27573341131210327,0.5096338987350464,0.840586245059967,0.18726778030395508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1309463167.6673448,417371629.45130605,3.1374033960784997
54,0.1959497332572937,0.9840923547744751,0.4618886113166809,0.9393274784088135,0.46202796697616577,0.9663752317428589,0.42348724603652954,0.5791897773742676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,561138275.1822268,941753092.4673183,0.5958443669264617
55,0.5886194109916687,0.3998333215713501,0.4334157109260559,0.3684961795806885,0.14327186346054077,0.016393542289733887,0.9921823143959045,0.7168545722961426,0.10000000000000012,0.05000000000000006,0.10000000000000012,0.39999999999999997,0.33333333333333326,0.4444444444444444,0.75,0.26249999999999996,0.8,0.8,0,0.3,1382109451.0570767,396825161.27007556,3.482917884121833
56,0.6125604510307312,0.0936352014541626,0.05513507127761841,0.393963098526001,0.39499610662460327,0.2768458127975464,0.16395050287246704,0.3421750068664551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1368955955.2907906,516213776.0157225,2.6519167424332664
57,0.7117883563041687,0.1553264856338501,0.7919362187385559,0.4179346561431885,0.6199564337730408,0.7113398313522339,0.5323434472084045,0.22137117385864258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1211250006.245428,479935409.27410805,2.5237771225870116
58,0.2127801775932312,0.9179760217666626,0.7071126103401184,0.06303048133850098,0.5127939581871033,0.5484522581100464,0.47413116693496704,0.03663301467895508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1495308094.29711,803503149.7374458,1.860985977199616
59,0.3854944109916687,0.009208321571350098,0.6052907109260559,0.8528711795806885,0.6901468634605408,0.3757685422897339,0.9140573143959045,0.9512295722961426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1390381007.280395,564251410.0335529,2.4641161414159636
60,0.0375024676322937,0.2094341516494751,0.5358632206916809,0.4674036502838135,0.6277994513511658,0.2190607786178589,0.41543060541152954,0.3533596992492676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1084781997.7724645,1127472207.8570926,0.9621363526416616
61,0.2524835467338562,0.9551159143447876,0.1269429326057434,0.20978951454162598,0.8537668585777283,0.1817835569381714,0.605387270450592,0.5491147041320801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1675513066.1809447,518038033.86984104,3.234343728904514
62,0.8346063494682312,0.8024975061416626,0.8035481572151184,0.523723840713501,0.8807138800621033,0.1946924924850464,0.28541046380996704,0.3527951240539551,0.6500000000000001,0.2500000000000003,0.40000000000000047,0.7,0.33333333333333326,0.33333333333333326,0.25,0.7935,0.16000000000000003,0.8600000000000001,1,0.3,1239540658.7499895,439003137.98130304,2.8235348486342278
63,0.9970361590385437,0.8933330774307251,0.7966664433479309,0.7474939823150635,0.6000284552574158,0.8648737668991089,0.7904916405677795,0.2906765937805176,0.3999999999999999,0.3999999999999999,0.10000000000000012,0.8,1.0,0.0,0.2,0.8584999999999999,0.10666666666666666,0.6000000000000001,1,0.4,541877927.2355995,333514397.02170116,1.6247512313549106
64,0.3445398211479187,0.1945720911026001,0.8616994023323059,0.6461451053619385,0.6228250861167908,0.6402338743209839,0.9331613183021545,0.4564175605773926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1236804169.4644592,638017250.2059047,1.9385121155663274
65,0.8422204852104187,0.3265300989151001,0.5908253788948059,0.08376717567443848,0.43495887517929077,0.8288325071334839,0.49236541986465454,0.4038052558898926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1146531391.5511568,409048671.1180797,2.802921687576363
66,0.1795007586479187,0.6896892786026001,0.3763478398323059,0.10219979286193848,0.25466102361679077,0.7447260618209839,0.6196847558021545,0.3968472480773926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.3,0.4825,0.37999999999999995,1.0,1,0.6,1064651963.5859456,893140017.486612,1.1920325399616356
67,0.4692499041557312,0.7735668420791626,0.2653401494026184,0.013347864151000977,0.7868418097496033,0.3513087034225464,0.19056183099746704,0.5123410224914551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.1,1514477017.6076658,438309033.08766115,3.4552722013027113
68,0.3767969012260437,0.6290508508682251,0.9645131230354309,0.11895394325256348,0.8606485724449158,0.9580134153366089,0.8860726952552795,0.8789334297180176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1236040173.5851483,514188243.619141,2.4038670446551142
69,0.3001977801322937,0.4213482141494751,0.9001210331916809,0.3746302127838135,0.9061197638511658,0.3840998411178589,0.9203134179115295,0.8387112617492676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1617485099.313685,489069924.10187554,3.3072675697325344
70,0.4241144061088562,0.1902233362197876,0.1716206669807434,0.825756311416626,0.7558664679527283,0.2254847288131714,0.22428375482559204,0.4424252510070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1208178099.6537633,672715912.8233458,1.7959707457834866
71,0.5066339373588562,0.4426647424697876,0.9142964482307434,0.09772896766662598,0.43994849920272827,0.6732386350631714,0.38102203607559204,0.4722104072570801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.5269999999999999,0.37999999999999995,1.0,1,0.6,1446138942.8977878,413795873.2644778,3.4948123853653987
72,0.2846032977104187,0.9993816614151001,0.5722706913948059,0.13943123817443848,0.26796668767929077,0.3298090696334839,0.9894357323646545,0.9125943183898926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1686189841.0812795,430861044.9104254,3.9135351431732075
73,0.013454616069793701,0.6565777063369751,0.06943255662918091,0.24169564247131348,0.17992347478866577,0.9376887083053589,0.13454681634902954,0.5710110664367676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,-389222863.2242039,1406253639.6049545,-0.27677998638534695
74,0.1010248064994812,0.8157421350479126,0.3263142704963684,0.267925500869751,0.7106088995933533,0.5175074338912964,0.879465639591217,0.8831295967102051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1505797890.5531561,668078186.4277401,2.253924647060789
75,0.6431238055229187,0.0488201379776001,0.04895526170730591,0.8343775272369385,0.8081278204917908,0.8343256711959839,0.10088592767715454,0.7032437324523926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,796662078.4933584,759123520.753501,1.0494498677930526
76,0.7177850604057312,0.5279613733291626,0.5021565556526184,0.802898645401001,0.9181894659996033,0.4572657346725464,0.37269073724746704,0.4659543037414551,0.15000000000000016,0.0,0.7000000000000007,0.7,0.33333333333333326,0.1111111111111111,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1117193268.2774239,487411583.9396213,2.2920942076251873
77,0.5426294207572937,0.9440532922744751,0.5820057988166809,0.5789759159088135,0.5430826544761658,0.7232111692428589,0.15297943353652954,0.3907132148742676,0.6000000000000001,0.15000000000000016,0.40000000000000047,0.5000000000000001,0.6666666666666666,0.1111111111111111,1.0,0.699,0.019999999999999997,0.54,1,0.2,1169011582.573131,588279966.1597749,1.987168779865659
78,0.2285882830619812,0.0580517053604126,0.7243855595588684,0.698711633682251,0.5432505011558533,0.6445826292037964,0.623240053653717,0.2768063545227051,0.05000000000000006,0.05000000000000006,0.3000000000000003,0.6,0.6666666666666666,0.5555555555555555,0.25,0.731,0.5333333333333333,0.15999999999999992,0,0.0,-238922950.06145775,1272557505.4880903,-0.1877502187768078
79,0.7398950457572937,0.3522564172744751,0.3573964238166809,0.2528040409088135,0.5215982794761658,0.7876642942428589,0.9596200585365295,0.9707913398742676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1268063621.8495808,415499789.33506274,3.0518995542185534
80,0.3915979266166687,0.2408977746963501,0.1602223515510559,0.4380762577056885,0.18453162908554077,0.1426142454147339,0.8635202050209045,0.3528409004211426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1628752957.49549,497855925.9446405,3.2715347405076396
81,0.4725915789604187,0.9354168176651001,0.2641652226448059,0.5637476444244385,0.49501746892929077,0.1486567258834839,0.03289276361465454,0.2822232246398926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1227826426.8124816,644148935.6387451,1.9061219523633237
82,0.9924432635307312,0.9539867639541626,0.4740803837776184,0.13712716102600098,0.16550391912460327,0.9653223752975464,0.09852081537246704,0.5384640693664551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,660399860.3598399,316835641.43287164,2.0843610187705464
83,0.9884912371635437,0.1689678430557251,0.2197621464729309,0.7282068729400635,0.9078897833824158,0.1912897825241089,0.06124359369277954,0.7284207344055176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,688648128.2115965,366037197.04197866,1.8813610577741897
84,0.5709955096244812,0.6558300256729126,0.05605059862136841,0.328716516494751,0.7782358527183533,0.5646265745162964,0.988108217716217,0.8072018623352051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1434574146.628567,397469110.04435956,3.609272042470071
85,0.3997003436088562,0.2634655237197876,0.9518941044807434,0.484935998916626,0.7783274054527283,0.1581019163131714,0.42643219232559204,0.8359799385070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1552947766.7619934,498776595.40951484,3.1135137074484485
86,0.2002221941947937,0.3462749719619751,0.2503407597541809,0.9489710330963135,0.30809730291366577,0.8031672239303589,0.7881112694740295,0.8603177070617676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,680904228.4951624,1032342082.4983255,0.6595722871699041
87,0.5299341082572937,0.9821392297744751,0.4677479863166809,0.9217493534088135,0.5147623419761658,0.8081721067428589,0.8980966210365295,0.15536165237426758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1138932552.049582,488203966.67527825,2.332903109751106
88,0.6184503436088562,0.6072155237197876,0.9206441044807434,0.578685998916626,0.49707740545272827,0.0018519163131713867,0.895182192325592,0.4297299385070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1440312577.4774532,424915796.51966023,3.389642346259095
89,0.7006952166557312,0.0792309045791626,0.3483479619026184,0.764324426651001,0.5339121222496033,0.11009776592254639,0.914194643497467,0.3414425849914551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1329414123.1871085,439049453.64620847,3.027937085780699
90,0.5190088152885437,0.8274151086807251,0.4944203495979309,0.15423226356506348,0.8798136115074158,0.5255182981491089,0.30855804681777954,0.23647737503051758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1399948856.9580462,506018568.30797964,2.7665958220449944
91,0.6660882830619812,0.7455517053604126,0.6618855595588684,0.886211633682251,0.9807505011558533,0.3320826292037964,0.560740053653717,0.4643063545227051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1158526968.4480176,452931607.4906438,2.5578408512193516
92,0.1545831561088562,0.9988170862197876,0.7458394169807434,0.10310006141662598,0.9238352179527283,0.7215784788131714,0.736002504825592,0.9072690010070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1497908662.2074099,633744013.0486854,2.3635862925182973
93,0.8458978533744812,0.3311229944229126,0.5301716923713684,0.406353235244751,0.04532569646835327,0.2633570432662964,0.39191681146621704,0.09577608108520508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1194878943.0798638,436083574.7234539,2.7400228129151767
94,0.4752466082572937,0.1462017297744751,0.9755604863166809,0.3983118534088135,0.08507484197616577,0.09723460674285889,0.03090912103652954,0.7569241523742676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1523029319.5887883,534898602.1456571,2.8473234244385917
95,0.7938348650932312,0.1748119592666626,0.9366047978401184,0.374553918838501,0.5782236456871033,0.3521631956100464,0.06299835443496704,0.2700314521789551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1171005366.103759,484556476.09091866,2.4166540411360433
96,0.3806421160697937,0.5550152063369751,0.3741200566291809,0.3276331424713135,0.9221109747886658,0.7111262083053589,0.8142343163490295,0.5319485664367676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1324338098.2570174,607475981.7426764,2.180066600259432
97,0.5500299334526062,0.7499767541885376,0.6798604130744934,0.738537073135376,0.7050241827964783,0.3155115842819214,0.14170318841934204,0.12766695022583008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4775,0.37999999999999995,1.0,1,0.6,1053293113.1469184,633102035.937887,1.6637019838145901
98,0.6296502947807312,0.5423656702041626,0.2089436650276184,0.432537317276001,0.7792734503746033,0.6240137815475464,0.622446596622467,0.4666867256164551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.0533333333333333,1.0,1,0.6,1232328105.5214744,430791857.2412493,2.860611417804385
99,0.1785394549369812,0.9581981897354126,0.7739461064338684,0.300029993057251,0.48929542303085327,0.5564478635787964,0.637644350528717,0.9835934638977051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1627712352.941824,520165919.98334605,3.129217602325692
100,0.3666650652885437,0.2844463586807251,0.12332659959793091,0.2675135135650635,0.5399698615074158,0.5450495481491089,0.24996429681777954,0.4122586250305176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1364926100.4204524,539694510.6317875,2.5290716757941754
101,0.0794946551322937,0.0834575891494751,0.9137929081916809,0.3336145877838135,0.02916663885116577,0.014959216117858887,0.02773529291152954,0.5164456367492676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1677184096.85169,1238078411.371068,1.3546671046419017
102,0.9879419207572937,0.6081157922744751,0.5898182988166809,0.5555384159088135,0.6133951544761658,0.5122736692428589,0.7857919335365295,0.4922757148742676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,741536348.488449,342846911.30249196,2.1628788944643444
103,0.7261011004447937,0.2686382532119751,0.9832509160041809,0.2502405643463135,0.9042887091636658,0.5145930051803589,0.15383392572402954,0.2631497383117676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1230827632.9586082,451512930.6394645,2.7260074948804305
104,0.7889673113822937,0.4550396203994751,0.2990468144416809,0.6778528690338135,0.49645179510116577,0.11310374736785889,0.23330169916152954,0.3997464179992676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1201455227.624046,438205611.3407255,2.7417613935798237
105,0.2106134295463562,0.2057262659072876,0.0001118779182434082,0.715282678604126,0.9622873663902283,0.9812220335006714,0.832071840763092,0.9940609931945801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,285968870.6618521,874064864.9337865,0.3271712227942205
106,0.8122064471244812,0.9321972131729126,0.2269490361213684,0.816021203994751,0.31632179021835327,0.9503687620162964,0.830881655216217,0.2788815498352051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.4,1060722116.1813692,347143863.3090164,3.0555692561304135
107,0.1303064227104187,0.4622722864151001,0.1835988163948059,0.3054468631744385,0.7699198126792908,0.8239496946334839,0.5070138573646545,0.3598599433898926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,539386422.4408376,1030223718.7413772,0.5235624191411601
108,0.6629602313041687,0.3018108606338501,0.3524830937385559,0.7362940311431885,0.6648783087730408,0.5765742063522339,0.9366403222084045,0.008480548858642578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.34666666666666673,1.0,1,0.6,1198750716.5707283,537264134.0847061,2.2312129928660585
109,0.2529260516166687,0.6569133996963501,0.9121754765510559,0.18221688270568848,0.9521097540855408,0.8398798704147339,0.7717233300209045,0.6282315254211426,0.6000000000000001,0.05000000000000006,0.40000000000000047,0.20000000000000007,0.33333333333333326,0.33333333333333326,0.3,0.8065,0.41333333333333333,0.17999999999999994,0,0.3,916643608.3160541,996704120.1976025,0.9196747457352982
110,0.2510187029838562,0.4595104455947876,0.11375933885574341,0.749340295791626,0.7351145148277283,0.03774058818817139,0.537516176700592,0.2527279853820801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1242879173.3014364,645310044.8512123,1.9260186374256802
111,0.8601037859916687,0.5853801965713501,0.8767750859260559,0.03841805458068848,0.13350623846054077,0.04569041728973389,0.9042916893959045,0.9805264472961426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1245437336.849876,427738346.7524717,2.911680344550916
112,0.6280938982963562,0.4532848596572876,0.7574360966682434,0.943310022354126,0.7782053351402283,0.03346812725067139,0.17533355951309204,0.4642758369445801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1131808355.1344008,498997606.30248,2.268163896658708
113,0.4480401873588562,0.6184459924697876,0.3869526982307434,0.679760217666626,0.6938547492027283,0.9115198850631714,0.666178286075592,0.6167416572570801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,989845188.4296157,708428232.6596528,1.3972413051826562
114,0.4161493182182312,0.5578685998916626,0.03743487596511841,0.322063684463501,0.9856943488121033,0.3797510862350464,0.23023468255996704,0.018322467803955078,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1162417293.1269712,880115907.3087978,1.320754781812079
115,0.7453119158744812,0.6328808069229126,0.6248982548713684,0.12217354774475098,0.8978647589683533,0.7057398557662964,0.06476837396621704,0.07722139358520508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.1,0.4825,0.37999999999999995,1.0,1,0.6,1029156480.3009385,568954212.1368287,1.8088564217421332
